decision_id,trainset_id,decision_date,decision,reason_summary,actual_outcome,remarks
D532025-10-22,53,22-10-2025,inducted,Mileage Balanced,success,Issue Noted
D542025-10-22,54,22-10-2025,inducted,Branding Commitment,withdrawn,OK
D552025-10-22,55,22-10-2025,inducted,Mileage Balanced,withdrawn,Override Applied
D562025-10-22,56,22-10-2025,maintenance,Scheduled Cleaning,success,Issue Noted
D572025-10-22,57,22-10-2025,maintenance,Scheduled Cleaning,delayed,Override Applied
D582025-10-22,58,22-10-2025,standby,Operational Buffer,withdrawn,OK
D592025-10-22,59,22-10-2025,inducted,Mileage Balanced,success,Override Applied
D602025-10-22,60,22-10-2025,inducted,Branding Commitment,withdrawn,Issue Noted
D612025-10-22,61,22-10-2025,standby,Reserve Rake,success,Issue Noted
D622025-10-22,62,22-10-2025,maintenance,Scheduled Cleaning,success,Issue Noted
D632025-10-22,63,22-10-2025,inducted,Branding Commitment,success,Override Applied
D642025-10-22,64,22-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D652025-10-22,65,22-10-2025,maintenance,Fitness Certificate Expired,success,Override Applied
D662025-10-22,66,22-10-2025,inducted,Branding Commitment,success,OK
D672025-10-22,67,22-10-2025,maintenance,Pending Job Card,delayed,Override Applied
D682025-10-22,68,22-10-2025,inducted,Branding Commitment,delayed,OK
D692025-10-22,69,22-10-2025,maintenance,Pending Job Card,success,OK
D702025-10-22,70,22-10-2025,standby,Reserve Rake,success,Issue Noted
D712025-10-22,71,22-10-2025,inducted,Mileage Balanced,withdrawn,OK
D722025-10-22,72,22-10-2025,inducted,Service Ready,withdrawn,Issue Noted
D732025-10-22,73,22-10-2025,inducted,Service Ready,withdrawn,Override Applied
D742025-10-22,74,22-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D752025-10-22,75,22-10-2025,standby,Operational Buffer,success,OK
D762025-10-22,76,22-10-2025,inducted,Service Ready,delayed,OK
D772025-10-22,77,22-10-2025,maintenance,Fitness Certificate Expired,success,OK
D782025-10-22,78,22-10-2025,inducted,Mileage Balanced,withdrawn,Issue Noted
D792025-10-22,79,22-10-2025,standby,Operational Buffer,withdrawn,Issue Noted
D802025-10-22,80,22-10-2025,inducted,Service Ready,delayed,OK
D812025-10-22,81,22-10-2025,inducted,Service Ready,success,Issue Noted
D822025-10-22,82,22-10-2025,inducted,Mileage Balanced,success,Override Applied
D832025-10-22,83,22-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D842025-10-22,84,22-10-2025,inducted,Service Ready,withdrawn,OK
D852025-10-22,85,22-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D862025-10-22,86,22-10-2025,standby,Reserve Rake,withdrawn,Override Applied
D872025-10-22,87,22-10-2025,inducted,Service Ready,delayed,Override Applied
D882025-10-22,88,22-10-2025,standby,Operational Buffer,delayed,Override Applied
D892025-10-22,89,22-10-2025,maintenance,Scheduled Cleaning,delayed,OK
D902025-10-22,90,22-10-2025,inducted,Service Ready,delayed,Override Applied
D912025-10-22,91,22-10-2025,inducted,Mileage Balanced,delayed,OK
D922025-10-22,92,22-10-2025,inducted,Mileage Balanced,success,Issue Noted
D932025-10-22,93,22-10-2025,standby,Operational Buffer,withdrawn,Override Applied
D942025-10-22,94,22-10-2025,inducted,Service Ready,delayed,Issue Noted
D952025-10-22,95,22-10-2025,standby,Reserve Rake,delayed,Override Applied
D962025-10-22,96,22-10-2025,standby,Reserve Rake,withdrawn,OK
D972025-10-22,97,22-10-2025,maintenance,Pending Job Card,success,Override Applied
D982025-10-22,98,22-10-2025,inducted,Branding Commitment,withdrawn,OK
D992025-10-22,99,22-10-2025,inducted,Service Ready,success,Override Applied
D1002025-10-22,100,22-10-2025,inducted,Service Ready,delayed,OK
D12025-10-23,1,23-10-2025,maintenance,Scheduled Cleaning,delayed,Issue Noted
D22025-10-23,2,23-10-2025,inducted,Branding Commitment,delayed,OK
D32025-10-23,3,23-10-2025,maintenance,Fitness Certificate Expired,delayed,Override Applied
D42025-10-23,4,23-10-2025,inducted,Mileage Balanced,withdrawn,OK
D52025-10-23,5,23-10-2025,inducted,Mileage Balanced,withdrawn,Override Applied
D62025-10-23,6,23-10-2025,inducted,Mileage Balanced,withdrawn,Issue Noted
D72025-10-23,7,23-10-2025,inducted,Service Ready,withdrawn,Override Applied
D82025-10-23,8,23-10-2025,inducted,Service Ready,withdrawn,Issue Noted
D92025-10-23,9,23-10-2025,inducted,Service Ready,withdrawn,Override Applied
D102025-10-23,10,23-10-2025,inducted,Branding Commitment,withdrawn,Issue Noted
D112025-10-23,11,23-10-2025,maintenance,Fitness Certificate Expired,success,OK
D122025-10-23,12,23-10-2025,inducted,Mileage Balanced,withdrawn,OK
D132025-10-23,13,23-10-2025,maintenance,Scheduled Cleaning,delayed,Issue Noted
D142025-10-23,14,23-10-2025,inducted,Service Ready,withdrawn,Override Applied
D152025-10-23,15,23-10-2025,inducted,Branding Commitment,delayed,Override Applied
D162025-10-23,16,23-10-2025,standby,Reserve Rake,delayed,OK
D172025-10-23,17,23-10-2025,standby,Reserve Rake,delayed,Override Applied
D182025-10-23,18,23-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D192025-10-23,19,23-10-2025,standby,Operational Buffer,withdrawn,Override Applied
D202025-10-23,20,23-10-2025,inducted,Service Ready,delayed,Issue Noted
D212025-10-23,21,23-10-2025,standby,Operational Buffer,success,Override Applied
D222025-10-23,22,23-10-2025,inducted,Service Ready,success,Override Applied
D232025-10-23,23,23-10-2025,maintenance,Scheduled Cleaning,delayed,Issue Noted
D242025-10-23,24,23-10-2025,maintenance,Fitness Certificate Expired,withdrawn,OK
D252025-10-23,25,23-10-2025,standby,Reserve Rake,withdrawn,Issue Noted
D262025-10-23,26,23-10-2025,inducted,Service Ready,withdrawn,Override Applied
D272025-10-23,27,23-10-2025,maintenance,Scheduled Cleaning,success,Override Applied
D282025-10-23,28,23-10-2025,inducted,Mileage Balanced,success,OK
D292025-10-23,29,23-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D302025-10-23,30,23-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D312025-10-23,31,23-10-2025,inducted,Service Ready,withdrawn,Override Applied
D322025-10-23,32,23-10-2025,maintenance,Scheduled Cleaning,withdrawn,OK
D332025-10-23,33,23-10-2025,maintenance,Fitness Certificate Expired,delayed,OK
D342025-10-23,34,23-10-2025,inducted,Service Ready,success,Override Applied
D352025-10-23,35,23-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D362025-10-23,36,23-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D372025-10-23,37,23-10-2025,standby,Reserve Rake,withdrawn,Issue Noted
D382025-10-23,38,23-10-2025,standby,Operational Buffer,withdrawn,OK
D392025-10-23,39,23-10-2025,maintenance,Pending Job Card,success,Override Applied
D402025-10-23,40,23-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D412025-10-23,41,23-10-2025,inducted,Mileage Balanced,success,Override Applied
D422025-10-23,42,23-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D432025-10-23,43,23-10-2025,inducted,Mileage Balanced,success,Issue Noted
D442025-10-23,44,23-10-2025,standby,Reserve Rake,delayed,Issue Noted
D452025-10-23,45,23-10-2025,inducted,Service Ready,withdrawn,Override Applied
D462025-10-23,46,23-10-2025,inducted,Service Ready,withdrawn,Issue Noted
D472025-10-23,47,23-10-2025,inducted,Branding Commitment,success,Issue Noted
D482025-10-23,48,23-10-2025,inducted,Service Ready,success,Issue Noted
D492025-10-23,49,23-10-2025,inducted,Service Ready,success,Issue Noted
D502025-10-23,50,23-10-2025,standby,Operational Buffer,success,OK
D512025-10-23,51,23-10-2025,inducted,Branding Commitment,delayed,OK
D522025-10-23,52,23-10-2025,inducted,Mileage Balanced,success,OK
D532025-10-23,53,23-10-2025,inducted,Branding Commitment,success,Issue Noted
D542025-10-23,54,23-10-2025,inducted,Mileage Balanced,success,Issue Noted
D552025-10-23,55,23-10-2025,inducted,Service Ready,success,OK
D562025-10-23,56,23-10-2025,maintenance,Scheduled Cleaning,success,OK
D572025-10-23,57,23-10-2025,inducted,Service Ready,withdrawn,OK
D582025-10-23,58,23-10-2025,standby,Operational Buffer,withdrawn,OK
D592025-10-23,59,23-10-2025,standby,Operational Buffer,withdrawn,OK
D602025-10-23,60,23-10-2025,inducted,Service Ready,success,Override Applied
D612025-10-23,61,23-10-2025,maintenance,Scheduled Cleaning,delayed,OK
D622025-10-23,62,23-10-2025,inducted,Service Ready,delayed,Issue Noted
D632025-10-23,63,23-10-2025,standby,Reserve Rake,withdrawn,OK
D642025-10-23,64,23-10-2025,inducted,Service Ready,success,OK
D652025-10-23,65,23-10-2025,standby,Reserve Rake,delayed,Issue Noted
D662025-10-23,66,23-10-2025,standby,Reserve Rake,withdrawn,Issue Noted
D672025-10-23,67,23-10-2025,inducted,Branding Commitment,delayed,Override Applied
D682025-10-23,68,23-10-2025,inducted,Mileage Balanced,success,Override Applied
D692025-10-23,69,23-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D702025-10-23,70,23-10-2025,inducted,Mileage Balanced,delayed,Override Applied
D712025-10-23,71,23-10-2025,inducted,Service Ready,success,Issue Noted
D722025-10-23,72,23-10-2025,maintenance,Fitness Certificate Expired,withdrawn,Override Applied
D732025-10-23,73,23-10-2025,inducted,Mileage Balanced,delayed,Override Applied
D742025-10-23,74,23-10-2025,maintenance,Pending Job Card,withdrawn,Issue Noted
D752025-10-23,75,23-10-2025,inducted,Mileage Balanced,success,OK
D762025-10-23,76,23-10-2025,standby,Operational Buffer,success,Issue Noted
D772025-10-23,77,23-10-2025,maintenance,Pending Job Card,withdrawn,Override Applied
D782025-10-23,78,23-10-2025,maintenance,Fitness Certificate Expired,withdrawn,Override Applied
D792025-10-23,79,23-10-2025,standby,Reserve Rake,success,Issue Noted
D802025-10-23,80,23-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D812025-10-23,81,23-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D822025-10-23,82,23-10-2025,standby,Reserve Rake,success,Issue Noted
D832025-10-23,83,23-10-2025,inducted,Mileage Balanced,withdrawn,Override Applied
D842025-10-23,84,23-10-2025,inducted,Service Ready,withdrawn,Override Applied
D852025-10-23,85,23-10-2025,maintenance,Fitness Certificate Expired,success,Issue Noted
D862025-10-23,86,23-10-2025,inducted,Branding Commitment,delayed,Override Applied
D872025-10-23,87,23-10-2025,standby,Reserve Rake,delayed,Issue Noted
D882025-10-23,88,23-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D892025-10-23,89,23-10-2025,inducted,Service Ready,withdrawn,Override Applied
D902025-10-23,90,23-10-2025,standby,Reserve Rake,withdrawn,OK
D912025-10-23,91,23-10-2025,maintenance,Fitness Certificate Expired,delayed,Issue Noted
D922025-10-23,92,23-10-2025,standby,Reserve Rake,withdrawn,Override Applied
D932025-10-23,93,23-10-2025,inducted,Mileage Balanced,delayed,OK
D942025-10-23,94,23-10-2025,maintenance,Pending Job Card,delayed,Override Applied
D952025-10-23,95,23-10-2025,inducted,Service Ready,success,Override Applied
D962025-10-23,96,23-10-2025,inducted,Service Ready,withdrawn,Override Applied
D972025-10-23,97,23-10-2025,inducted,Branding Commitment,withdrawn,Issue Noted
D982025-10-23,98,23-10-2025,inducted,Service Ready,delayed,Issue Noted
D992025-10-23,99,23-10-2025,inducted,Branding Commitment,success,OK
D1002025-10-23,100,23-10-2025,inducted,Mileage Balanced,withdrawn,Override Applied
D12025-10-24,1,24-10-2025,inducted,Service Ready,success,OK
D22025-10-24,2,24-10-2025,standby,Operational Buffer,success,OK
D32025-10-24,3,24-10-2025,inducted,Service Ready,delayed,Override Applied
D42025-10-24,4,24-10-2025,standby,Reserve Rake,delayed,Issue Noted
D52025-10-24,5,24-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D62025-10-24,6,24-10-2025,inducted,Service Ready,withdrawn,Override Applied
D72025-10-24,7,24-10-2025,maintenance,Fitness Certificate Expired,success,Override Applied
D82025-10-24,8,24-10-2025,inducted,Branding Commitment,delayed,Override Applied
D92025-10-24,9,24-10-2025,inducted,Service Ready,delayed,OK
D102025-10-24,10,24-10-2025,standby,Reserve Rake,success,Override Applied
D112025-10-24,11,24-10-2025,inducted,Service Ready,delayed,Issue Noted
D122025-10-24,12,24-10-2025,inducted,Mileage Balanced,withdrawn,Issue Noted
D132025-10-24,13,24-10-2025,inducted,Branding Commitment,success,Issue Noted
D142025-10-24,14,24-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D152025-10-24,15,24-10-2025,standby,Operational Buffer,delayed,Override Applied
D162025-10-24,16,24-10-2025,standby,Reserve Rake,success,Issue Noted
D172025-10-24,17,24-10-2025,inducted,Branding Commitment,withdrawn,Issue Noted
D182025-10-24,18,24-10-2025,inducted,Mileage Balanced,withdrawn,Issue Noted
D192025-10-24,19,24-10-2025,standby,Reserve Rake,delayed,OK
D202025-10-24,20,24-10-2025,maintenance,Scheduled Cleaning,withdrawn,Override Applied
D212025-10-24,21,24-10-2025,standby,Operational Buffer,withdrawn,Override Applied
D222025-10-24,22,24-10-2025,standby,Reserve Rake,delayed,Override Applied
D232025-10-24,23,24-10-2025,inducted,Service Ready,withdrawn,Override Applied
D242025-10-24,24,24-10-2025,inducted,Mileage Balanced,delayed,OK
D252025-10-24,25,24-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D262025-10-24,26,24-10-2025,inducted,Mileage Balanced,delayed,OK
D272025-10-24,27,24-10-2025,standby,Reserve Rake,success,Issue Noted
D282025-10-24,28,24-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D292025-10-24,29,24-10-2025,inducted,Branding Commitment,delayed,Override Applied
D302025-10-24,30,24-10-2025,inducted,Branding Commitment,withdrawn,Issue Noted
D312025-10-24,31,24-10-2025,maintenance,Fitness Certificate Expired,withdrawn,OK
D322025-10-24,32,24-10-2025,inducted,Service Ready,delayed,Issue Noted
D332025-10-24,33,24-10-2025,standby,Reserve Rake,success,Issue Noted
D342025-10-24,34,24-10-2025,inducted,Mileage Balanced,withdrawn,Issue Noted
D352025-10-24,35,24-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D362025-10-24,36,24-10-2025,standby,Reserve Rake,withdrawn,OK
D372025-10-24,37,24-10-2025,inducted,Service Ready,delayed,Issue Noted
D382025-10-24,38,24-10-2025,standby,Reserve Rake,withdrawn,OK
D392025-10-24,39,24-10-2025,standby,Reserve Rake,withdrawn,Override Applied
D402025-10-24,40,24-10-2025,maintenance,Scheduled Cleaning,success,Issue Noted
D412025-10-24,41,24-10-2025,inducted,Mileage Balanced,delayed,OK
D422025-10-24,42,24-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D432025-10-24,43,24-10-2025,standby,Reserve Rake,delayed,Issue Noted
D442025-10-24,44,24-10-2025,inducted,Mileage Balanced,success,Override Applied
D452025-10-24,45,24-10-2025,maintenance,Scheduled Cleaning,success,OK
D462025-10-24,46,24-10-2025,inducted,Service Ready,delayed,Issue Noted
D472025-10-24,47,24-10-2025,standby,Reserve Rake,withdrawn,OK
D482025-10-24,48,24-10-2025,inducted,Branding Commitment,success,Issue Noted
D492025-10-24,49,24-10-2025,inducted,Service Ready,delayed,OK
D502025-10-24,50,24-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D512025-10-24,51,24-10-2025,standby,Reserve Rake,delayed,OK
D522025-10-24,52,24-10-2025,inducted,Branding Commitment,withdrawn,OK
D532025-10-24,53,24-10-2025,inducted,Mileage Balanced,success,OK
D542025-10-24,54,24-10-2025,inducted,Service Ready,success,Issue Noted
D552025-10-24,55,24-10-2025,inducted,Service Ready,delayed,Override Applied
D562025-10-24,56,24-10-2025,maintenance,Fitness Certificate Expired,success,OK
D572025-10-24,57,24-10-2025,inducted,Service Ready,withdrawn,OK
D582025-10-24,58,24-10-2025,inducted,Service Ready,delayed,Issue Noted
D592025-10-24,59,24-10-2025,inducted,Branding Commitment,withdrawn,Issue Noted
D602025-10-24,60,24-10-2025,maintenance,Pending Job Card,withdrawn,OK
D612025-10-24,61,24-10-2025,maintenance,Scheduled Cleaning,withdrawn,Issue Noted
D622025-10-24,62,24-10-2025,inducted,Branding Commitment,delayed,OK
D632025-10-24,63,24-10-2025,standby,Operational Buffer,withdrawn,Override Applied
D642025-10-24,64,24-10-2025,standby,Reserve Rake,success,Override Applied
D652025-10-24,65,24-10-2025,maintenance,Pending Job Card,delayed,OK
D662025-10-24,66,24-10-2025,inducted,Service Ready,withdrawn,OK
D672025-10-24,67,24-10-2025,standby,Operational Buffer,withdrawn,OK
D682025-10-24,68,24-10-2025,maintenance,Fitness Certificate Expired,delayed,Issue Noted
D692025-10-24,69,24-10-2025,standby,Operational Buffer,withdrawn,Override Applied
D702025-10-24,70,24-10-2025,inducted,Branding Commitment,delayed,OK
D712025-10-24,71,24-10-2025,inducted,Branding Commitment,success,Override Applied
D722025-10-24,72,24-10-2025,inducted,Mileage Balanced,delayed,OK
D732025-10-24,73,24-10-2025,inducted,Mileage Balanced,success,Override Applied
D742025-10-24,74,24-10-2025,maintenance,Fitness Certificate Expired,withdrawn,Issue Noted
D752025-10-24,75,24-10-2025,inducted,Mileage Balanced,success,Issue Noted
D762025-10-24,76,24-10-2025,inducted,Branding Commitment,withdrawn,OK
D772025-10-24,77,24-10-2025,standby,Reserve Rake,withdrawn,Override Applied
D782025-10-24,78,24-10-2025,maintenance,Fitness Certificate Expired,success,Override Applied
D792025-10-24,79,24-10-2025,maintenance,Scheduled Cleaning,delayed,Issue Noted
D802025-10-24,80,24-10-2025,inducted,Mileage Balanced,withdrawn,Override Applied
D812025-10-24,81,24-10-2025,maintenance,Pending Job Card,withdrawn,OK
D822025-10-24,82,24-10-2025,inducted,Branding Commitment,delayed,Issue Noted
D832025-10-24,83,24-10-2025,inducted,Service Ready,delayed,OK
D842025-10-24,84,24-10-2025,inducted,Mileage Balanced,withdrawn,Override Applied
D852025-10-24,85,24-10-2025,inducted,Service Ready,success,OK
D862025-10-24,86,24-10-2025,inducted,Service Ready,withdrawn,Issue Noted
D872025-10-24,87,24-10-2025,standby,Reserve Rake,success,OK
D882025-10-24,88,24-10-2025,standby,Operational Buffer,delayed,Override Applied
D892025-10-24,89,24-10-2025,inducted,Branding Commitment,delayed,Override Applied
D902025-10-24,90,24-10-2025,maintenance,Fitness Certificate Expired,success,Issue Noted
D912025-10-24,91,24-10-2025,inducted,Service Ready,delayed,OK
D922025-10-24,92,24-10-2025,inducted,Mileage Balanced,withdrawn,OK
D932025-10-24,93,24-10-2025,inducted,Service Ready,success,Issue Noted
D942025-10-24,94,24-10-2025,inducted,Service Ready,delayed,Issue Noted
D952025-10-24,95,24-10-2025,inducted,Service Ready,success,Override Applied
D962025-10-24,96,24-10-2025,inducted,Branding Commitment,success,OK
D972025-10-24,97,24-10-2025,inducted,Branding Commitment,withdrawn,Override Applied
D982025-10-24,98,24-10-2025,inducted,Mileage Balanced,delayed,Issue Noted
D992025-10-24,99,24-10-2025,maintenance,Pending Job Card,withdrawn,Override Applied
