record_id,trainset_id,rake_number,bogie_count,date,time_slot,station_name,in_time,out_time,passenger_capacity,passengers_boarded,passengers_alighted,occupancy_rate
7290,73,R1072,6,23-09-2025,Night,M.G Road,20:57,20:58,1800,47,24,12.7
7291,73,R1072,6,23-09-2025,Night,Maharaja's College,21:03,21:06,1800,44,32,13.3
7292,73,R1072,6,23-09-2025,Night,Emakulam South,21:08,21:10,1800,6,24,12.3
7293,73,R1072,6,23-09-2025,Night,Kadavanthra,21:14,21:17,1800,45,67,11.1
7294,73,R1072,6,23-09-2025,Night,Elamkulam,21:20,21:22,1800,32,45,10.4
7295,73,R1072,6,23-09-2025,Night,Vytila,21:23,21:24,1800,15,59,7.9
7296,73,R1072,6,23-09-2025,Night,Thaikoodam,21:28,21:29,1800,78,58,9.1
7297,73,R1072,6,23-09-2025,Night,Petta,21:32,21:33,1800,74,53,10.2
7298,73,R1072,6,23-09-2025,Night,Vadakkekotta,21:38,21:41,1800,33,63,8.6
7299,73,R1072,6,23-09-2025,Night,SN Junction,21:41,21:42,1800,38,65,7.1
7300,73,R1072,6,23-09-2025,Night,Tripunithura,21:44,21:47,1800,31,9,8.3
7301,74,R1073,5,23-09-2025,Morning Peak,Aluva,07:00,07:03,1500,97,103,0
7302,74,R1073,5,23-09-2025,Morning Peak,Pulinchodu,07:05,07:06,1500,121,128,0
7303,74,R1073,5,23-09-2025,Morning Peak,Companypady,07:10,07:11,1500,37,15,1.5
7304,74,R1073,5,23-09-2025,Morning Peak,Ambattukavu,07:13,07:16,1500,65,41,3.1
7305,74,R1073,5,23-09-2025,Morning Peak,Muttom,07:18,07:19,1500,193,35,13.6
7306,74,R1073,5,23-09-2025,Morning Peak,Kalamassery,07:22,07:23,1500,145,140,13.9
7307,74,R1073,5,23-09-2025,Morning Peak,Cochin University,07:25,07:27,1500,138,22,21.7
7308,74,R1073,5,23-09-2025,Morning Peak,Pathadipalam,07:29,07:31,1500,44,132,15.8
7309,74,R1073,5,23-09-2025,Morning Peak,Edapally,07:35,07:37,1500,110,53,19.6
7310,74,R1073,5,23-09-2025,Morning Peak,Changampuzha Park,07:40,07:41,1500,196,149,22.7
7311,74,R1073,5,23-09-2025,Morning Peak,Palarivattom,07:45,07:46,1500,95,11,28.3
7312,74,R1073,5,23-09-2025,Morning Peak,JLN Stadium,07:51,07:54,1500,162,107,32
7313,74,R1073,5,23-09-2025,Morning Peak,Kaloor,07:54,07:56,1500,191,99,38.1
7314,74,R1073,5,23-09-2025,Morning Peak,Town Hall,07:59,08:02,1500,134,37,44.6
7315,74,R1073,5,23-09-2025,Morning Peak,M.G Road,08:03,08:04,1500,61,71,43.9
7316,74,R1073,5,23-09-2025,Morning Peak,Maharaja's College,08:07,08:10,1500,139,36,50.8
7317,74,R1073,5,23-09-2025,Morning Peak,Emakulam South,08:12,08:13,1500,79,83,50.5
7318,74,R1073,5,23-09-2025,Morning Peak,Kadavanthra,08:16,08:19,1500,182,73,57.8
7319,74,R1073,5,23-09-2025,Morning Peak,Elamkulam,08:21,08:22,1500,159,17,67.3
7320,74,R1073,5,23-09-2025,Morning Peak,Vytila,08:26,08:29,1500,151,142,67.9
7321,74,R1073,5,23-09-2025,Morning Peak,Thaikoodam,08:30,08:32,1500,190,30,78.5
7322,74,R1073,5,23-09-2025,Morning Peak,Petta,08:34,08:35,1500,137,105,80.7
7323,74,R1073,5,23-09-2025,Morning Peak,Vadakkekotta,08:38,08:41,1500,119,113,81.1
7324,74,R1073,5,23-09-2025,Morning Peak,SN Junction,08:43,08:45,1500,149,17,89.9
7325,74,R1073,5,23-09-2025,Morning Peak,Tripunithura,08:48,08:49,1500,137,66,94.6
7326,74,R1073,5,23-09-2025,Midday,Aluva,10:00,10:03,1500,80,27,3.5
7327,74,R1073,5,23-09-2025,Midday,Pulinchodu,10:06,10:09,1500,30,60,1.5
7328,74,R1073,5,23-09-2025,Midday,Companypady,10:09,10:11,1500,53,16,4
7329,74,R1073,5,23-09-2025,Midday,Ambattukavu,10:15,10:16,1500,43,15,5.9
7330,74,R1073,5,23-09-2025,Midday,Muttom,10:21,10:22,1500,75,41,8.1
7331,74,R1073,5,23-09-2025,Midday,Kalamassery,10:26,10:29,1500,28,27,8.2
7332,74,R1073,5,23-09-2025,Midday,Cochin University,10:31,10:33,1500,36,26,8.9
7333,74,R1073,5,23-09-2025,Midday,Pathadipalam,10:35,10:38,1500,15,23,8.3
7334,74,R1073,5,23-09-2025,Midday,Edapally,10:38,10:39,1500,32,23,8.9
7335,74,R1073,5,23-09-2025,Midday,Changampuzha Park,10:44,10:47,1500,54,54,8.9
7336,74,R1073,5,23-09-2025,Midday,Palarivattom,10:50,10:53,1500,78,20,12.8
7337,74,R1073,5,23-09-2025,Midday,JLN Stadium,10:53,10:54,1500,59,32,14.6
7338,74,R1073,5,23-09-2025,Midday,Kaloor,10:57,11:00,1500,64,37,16.4
7339,74,R1073,5,23-09-2025,Midday,Town Hall,11:02,11:03,1500,51,64,15.5
7340,74,R1073,5,23-09-2025,Midday,M.G Road,11:05,11:07,1500,65,63,15.7
7341,74,R1073,5,23-09-2025,Midday,Maharaja's College,11:09,11:10,1500,6,66,11.7
7342,74,R1073,5,23-09-2025,Midday,Emakulam South,11:15,11:16,1500,74,69,12
7343,74,R1073,5,23-09-2025,Midday,Kadavanthra,11:19,11:22,1500,5,41,9.6
7344,74,R1073,5,23-09-2025,Midday,Elamkulam,11:25,11:26,1500,6,66,5.6
7345,74,R1073,5,23-09-2025,Midday,Vytila,11:30,11:31,1500,65,27,8.1
7346,74,R1073,5,23-09-2025,Midday,Thaikoodam,11:34,11:37,1500,39,48,7.5
7347,74,R1073,5,23-09-2025,Midday,Petta,11:39,11:40,1500,78,33,10.5
7348,74,R1073,5,23-09-2025,Midday,Vadakkekotta,11:44,11:47,1500,45,42,10.7
7349,74,R1073,5,23-09-2025,Midday,SN Junction,11:48,11:51,1500,44,64,9.4
7350,74,R1073,5,23-09-2025,Midday,Tripunithura,11:54,11:55,1500,6,29,7.9
7351,74,R1073,5,23-09-2025,Evening Peak,Aluva,16:00,16:03,1500,41,138,0
7352,74,R1073,5,23-09-2025,Evening Peak,Pulinchodu,16:06,16:08,1500,179,125,3.6
7353,74,R1073,5,23-09-2025,Evening Peak,Companypady,16:09,16:12,1500,170,40,12.3
7354,74,R1073,5,23-09-2025,Evening Peak,Ambattukavu,16:15,16:16,1500,112,75,14.7
7355,74,R1073,5,23-09-2025,Evening Peak,Muttom,16:19,16:22,1500,63,59,15
7356,74,R1073,5,23-09-2025,Evening Peak,Kalamassery,16:22,16:24,1500,46,38,15.5
7357,74,R1073,5,23-09-2025,Evening Peak,Cochin University,16:28,16:30,1500,150,27,23.7
7358,74,R1073,5,23-09-2025,Evening Peak,Pathadipalam,16:34,16:35,1500,174,146,25.6
7359,74,R1073,5,23-09-2025,Evening Peak,Edapally,16:40,16:41,1500,116,129,24.7
7360,74,R1073,5,23-09-2025,Evening Peak,Changampuzha Park,16:46,16:48,1500,134,124,25.4
7361,74,R1073,5,23-09-2025,Evening Peak,Palarivattom,16:50,16:51,1500,150,113,27.9
7362,74,R1073,5,23-09-2025,Evening Peak,JLN Stadium,16:54,16:57,1500,166,129,30.3
7363,74,R1073,5,23-09-2025,Evening Peak,Kaloor,16:58,17:01,1500,100,54,33.4
7364,74,R1073,5,23-09-2025,Evening Peak,Town Hall,17:03,17:05,1500,74,128,29.8
7365,74,R1073,5,23-09-2025,Evening Peak,M.G Road,17:08,17:10,1500,186,90,36.2
7366,74,R1073,5,23-09-2025,Evening Peak,Maharaja's College,17:13,17:14,1500,132,30,43
7367,74,R1073,5,23-09-2025,Evening Peak,Emakulam South,17:18,17:21,1500,123,91,45.1
7368,74,R1073,5,23-09-2025,Evening Peak,Kadavanthra,17:24,17:25,1500,112,115,44.9
7369,74,R1073,5,23-09-2025,Evening Peak,Elamkulam,17:27,17:29,1500,66,112,41.9
7370,74,R1073,5,23-09-2025,Evening Peak,Vytila,17:31,17:33,1500,184,141,44.7
7371,74,R1073,5,23-09-2025,Evening Peak,Thaikoodam,17:36,17:38,1500,143,60,50.3
7372,74,R1073,5,23-09-2025,Evening Peak,Petta,17:42,17:45,1500,79,116,47.8
7373,74,R1073,5,23-09-2025,Evening Peak,Vadakkekotta,17:48,17:49,1500,71,58,48.7
7374,74,R1073,5,23-09-2025,Evening Peak,SN Junction,17:51,17:52,1500,46,135,42.7
7375,74,R1073,5,23-09-2025,Evening Peak,Tripunithura,17:54,17:56,1500,59,14,45.7
7376,74,R1073,5,23-09-2025,Night,Aluva,20:00,20:02,1500,5,16,0
7377,74,R1073,5,23-09-2025,Night,Pulinchodu,20:04,20:07,1500,28,15,0.9
7378,74,R1073,5,23-09-2025,Night,Companypady,20:07,20:09,1500,11,33,0
7379,74,R1073,5,23-09-2025,Night,Ambattukavu,20:12,20:14,1500,28,52,0
7380,74,R1073,5,23-09-2025,Night,Muttom,20:17,20:18,1500,48,43,0.3
7381,74,R1073,5,23-09-2025,Night,Kalamassery,20:22,20:24,1500,42,45,0.1
7382,74,R1073,5,23-09-2025,Night,Cochin University,20:25,20:27,1500,50,13,2.6
7383,74,R1073,5,23-09-2025,Night,Pathadipalam,20:28,20:31,1500,50,22,4.5
7384,74,R1073,5,23-09-2025,Night,Edapally,20:32,20:34,1500,55,69,3.5
7385,74,R1073,5,23-09-2025,Night,Changampuzha Park,20:37,20:40,1500,44,51,3.1
7386,74,R1073,5,23-09-2025,Night,Palarivattom,20:42,20:43,1500,8,34,1.3
7387,74,R1073,5,23-09-2025,Night,JLN Stadium,20:45,20:46,1500,65,32,3.5
7388,74,R1073,5,23-09-2025,Night,Kaloor,20:50,20:52,1500,36,67,1.5
7389,74,R1073,5,23-09-2025,Night,Town Hall,20:54,20:56,1500,39,22,2.6
7390,74,R1073,5,23-09-2025,Night,M.G Road,20:59,21:02,1500,9,61,0
7391,74,R1073,5,23-09-2025,Night,Maharaja's College,21:03,21:06,1500,77,5,4.8
7392,74,R1073,5,23-09-2025,Night,Emakulam South,21:06,21:07,1500,67,61,5.2
7393,74,R1073,5,23-09-2025,Night,Kadavanthra,21:10,21:11,1500,51,11,7.9
7394,74,R1073,5,23-09-2025,Night,Elamkulam,21:13,21:16,1500,24,22,8
7395,74,R1073,5,23-09-2025,Night,Vytila,21:16,21:17,1500,38,44,7.6
7396,74,R1073,5,23-09-2025,Night,Thaikoodam,21:22,21:23,1500,20,65,4.6
7397,74,R1073,5,23-09-2025,Night,Petta,21:25,21:27,1500,52,9,7.5
7398,74,R1073,5,23-09-2025,Night,Vadakkekotta,21:31,21:33,1500,52,35,8.6
7399,74,R1073,5,23-09-2025,Night,SN Junction,21:37,21:39,1500,74,10,12.9
7400,74,R1073,5,23-09-2025,Night,Tripunithura,21:41,21:42,1500,20,28,12.3
7401,75,R1074,3,23-09-2025,Morning Peak,Aluva,07:00,07:01,975,191,88,10.6
7402,75,R1074,3,23-09-2025,Morning Peak,Pulinchodu,07:03,07:04,975,195,39,26.6
7403,75,R1074,3,23-09-2025,Morning Peak,Companypady,07:06,07:08,975,131,113,28.4
7404,75,R1074,3,23-09-2025,Morning Peak,Ambattukavu,07:10,07:12,975,192,108,37
7405,75,R1074,3,23-09-2025,Morning Peak,Muttom,07:14,07:16,975,72,112,32.9
7406,75,R1074,3,23-09-2025,Morning Peak,Kalamassery,07:18,07:20,975,102,124,30.7
7407,75,R1074,3,23-09-2025,Morning Peak,Cochin University,07:23,07:25,975,87,79,31.5
7408,75,R1074,3,23-09-2025,Morning Peak,Pathadipalam,07:26,07:27,975,76,31,36.1
7409,75,R1074,3,23-09-2025,Morning Peak,Edapally,07:31,07:33,975,123,102,38.3
7410,75,R1074,3,23-09-2025,Morning Peak,Changampuzha Park,07:37,07:39,975,185,42,52.9
7411,75,R1074,3,23-09-2025,Morning Peak,Palarivattom,07:43,07:44,975,90,89,53
7412,75,R1074,3,23-09-2025,Morning Peak,JLN Stadium,07:49,07:50,975,186,55,66.5
7413,75,R1074,3,23-09-2025,Morning Peak,Kaloor,07:52,07:53,975,190,31,82.8
7414,75,R1074,3,23-09-2025,Morning Peak,Town Hall,07:56,07:59,975,33,11,85
7415,75,R1074,3,23-09-2025,Morning Peak,M.G Road,08:01,08:04,975,107,117,84
7416,75,R1074,3,23-09-2025,Morning Peak,Maharaja's College,08:04,08:05,975,199,53,99
7417,75,R1074,3,23-09-2025,Morning Peak,Emakulam South,08:10,08:13,975,91,63,100
7418,75,R1074,3,23-09-2025,Morning Peak,Kadavanthra,08:14,08:17,975,93,142,95
7419,75,R1074,3,23-09-2025,Morning Peak,Elamkulam,08:17,08:20,975,197,126,100
7420,75,R1074,3,23-09-2025,Morning Peak,Vytila,08:22,08:23,975,52,32,100
7421,75,R1074,3,23-09-2025,Morning Peak,Thaikoodam,08:27,08:30,975,97,90,100
7422,75,R1074,3,23-09-2025,Morning Peak,Petta,08:31,08:32,975,74,96,97.7
7423,75,R1074,3,23-09-2025,Morning Peak,Vadakkekotta,08:37,08:38,975,183,89,100
7424,75,R1074,3,23-09-2025,Morning Peak,SN Junction,08:41,08:42,975,138,29,100
7425,75,R1074,3,23-09-2025,Morning Peak,Tripunithura,08:45,08:47,975,102,63,100
7426,75,R1074,3,23-09-2025,Midday,Aluva,10:00,10:03,975,69,63,0.6
7427,75,R1074,3,23-09-2025,Midday,Pulinchodu,10:06,10:09,975,34,29,1.1
7428,75,R1074,3,23-09-2025,Midday,Companypady,10:11,10:13,975,40,62,0
7429,75,R1074,3,23-09-2025,Midday,Ambattukavu,10:16,10:19,975,56,65,0
7430,75,R1074,3,23-09-2025,Midday,Muttom,10:19,10:21,975,63,26,3.8
7431,75,R1074,3,23-09-2025,Midday,Kalamassery,10:24,10:26,975,34,21,5.1
7432,75,R1074,3,23-09-2025,Midday,Cochin University,10:27,10:28,975,64,20,9.6
7433,75,R1074,3,23-09-2025,Midday,Pathadipalam,10:31,10:32,975,45,16,12.6
7434,75,R1074,3,23-09-2025,Midday,Edapally,10:35,10:36,975,23,29,12
7435,75,R1074,3,23-09-2025,Midday,Changampuzha Park,10:40,10:42,975,5,64,5.9
7436,75,R1074,3,23-09-2025,Midday,Palarivattom,10:45,10:47,975,37,64,3.2
7437,75,R1074,3,23-09-2025,Midday,JLN Stadium,10:48,10:49,975,35,7,6.1
7438,75,R1074,3,23-09-2025,Midday,Kaloor,10:52,10:54,975,51,68,4.3
7439,75,R1074,3,23-09-2025,Midday,Town Hall,10:55,10:58,975,57,6,9.5
7440,75,R1074,3,23-09-2025,Midday,M.G Road,10:58,11:00,975,37,46,8.6
7441,75,R1074,3,23-09-2025,Midday,Maharaja's College,11:01,11:02,975,25,47,6.4
7442,75,R1074,3,23-09-2025,Midday,Emakulam South,11:07,11:08,975,23,70,1.5
7443,75,R1074,3,23-09-2025,Midday,Kadavanthra,11:11,11:13,975,38,45,0.8
7444,75,R1074,3,23-09-2025,Midday,Elamkulam,11:14,11:16,975,6,59,0
7445,75,R1074,3,23-09-2025,Midday,Vytila,11:18,11:19,975,21,50,0
7446,75,R1074,3,23-09-2025,Midday,Thaikoodam,11:24,11:25,975,59,54,0.5
7447,75,R1074,3,23-09-2025,Midday,Petta,11:30,11:33,975,28,59,0
7448,75,R1074,3,23-09-2025,Midday,Vadakkekotta,11:36,11:39,975,70,59,1.1
7449,75,R1074,3,23-09-2025,Midday,SN Junction,11:41,11:43,975,32,28,1.5
7450,75,R1074,3,23-09-2025,Midday,Tripunithura,11:45,11:46,975,78,50,4.4
7451,75,R1074,3,23-09-2025,Evening Peak,Aluva,16:00,16:03,975,90,115,0
7452,75,R1074,3,23-09-2025,Evening Peak,Pulinchodu,16:04,16:05,975,61,148,0
7453,75,R1074,3,23-09-2025,Evening Peak,Companypady,16:09,16:12,975,52,52,0
7454,75,R1074,3,23-09-2025,Evening Peak,Ambattukavu,16:12,16:15,975,117,22,9.7
7455,75,R1074,3,23-09-2025,Evening Peak,Muttom,16:15,16:17,975,136,95,13.9
7456,75,R1074,3,23-09-2025,Evening Peak,Kalamassery,16:18,16:20,975,122,34,23
7457,75,R1074,3,23-09-2025,Evening Peak,Cochin University,16:24,16:26,975,148,60,32
7458,75,R1074,3,23-09-2025,Evening Peak,Pathadipalam,16:28,16:31,975,190,95,41.7
7459,75,R1074,3,23-09-2025,Evening Peak,Edapally,16:34,16:35,975,142,52,51
7460,75,R1074,3,23-09-2025,Evening Peak,Changampuzha Park,16:37,16:40,975,67,118,45.7
7461,75,R1074,3,23-09-2025,Evening Peak,Palarivattom,16:43,16:44,975,137,37,56
7462,75,R1074,3,23-09-2025,Evening Peak,JLN Stadium,16:46,16:48,975,145,35,67.3
7463,75,R1074,3,23-09-2025,Evening Peak,Kaloor,16:52,16:55,975,151,14,81.3
7464,75,R1074,3,23-09-2025,Evening Peak,Town Hall,16:55,16:57,975,108,37,88.6
7465,75,R1074,3,23-09-2025,Evening Peak,M.G Road,16:59,17:02,975,82,95,87.3
7466,75,R1074,3,23-09-2025,Evening Peak,Maharaja's College,17:05,17:07,975,174,124,92.4
7467,75,R1074,3,23-09-2025,Evening Peak,Emakulam South,17:09,17:12,975,106,70,96.1
7468,75,R1074,3,23-09-2025,Evening Peak,Kadavanthra,17:15,17:16,975,118,21,100
7469,75,R1074,3,23-09-2025,Evening Peak,Elamkulam,17:21,17:23,975,68,129,93.7
7470,75,R1074,3,23-09-2025,Evening Peak,Vytila,17:25,17:27,975,195,65,100
7471,75,R1074,3,23-09-2025,Evening Peak,Thaikoodam,17:29,17:32,975,135,55,100
7472,75,R1074,3,23-09-2025,Evening Peak,Petta,17:32,17:33,975,174,24,100
7473,75,R1074,3,23-09-2025,Evening Peak,Vadakkekotta,17:38,17:39,975,36,24,100
7474,75,R1074,3,23-09-2025,Evening Peak,SN Junction,17:42,17:43,975,145,120,100
7475,75,R1074,3,23-09-2025,Evening Peak,Tripunithura,17:45,17:47,975,34,92,94.1
7476,75,R1074,3,23-09-2025,Night,Aluva,20:00,20:01,975,61,23,3.9
7477,75,R1074,3,23-09-2025,Night,Pulinchodu,20:04,20:05,975,68,48,5.9
7478,75,R1074,3,23-09-2025,Night,Companypady,20:07,20:08,975,76,43,9.3
7479,75,R1074,3,23-09-2025,Night,Ambattukavu,20:13,20:14,975,58,59,9.2
7480,75,R1074,3,23-09-2025,Night,Muttom,20:18,20:21,975,11,7,9.6
7481,75,R1074,3,23-09-2025,Night,Kalamassery,20:23,20:26,975,61,31,12.7
7482,75,R1074,3,23-09-2025,Night,Cochin University,20:27,20:29,975,24,41,11
7483,75,R1074,3,23-09-2025,Night,Pathadipalam,20:31,20:33,975,46,39,11.7
7484,75,R1074,3,23-09-2025,Night,Edapally,20:35,20:36,975,52,57,11.2
7485,75,R1074,3,23-09-2025,Night,Changampuzha Park,20:40,20:42,975,29,16,12.5
7486,75,R1074,3,23-09-2025,Night,Palarivattom,20:46,20:49,975,51,28,14.9
7487,75,R1074,3,23-09-2025,Night,JLN Stadium,20:49,20:51,975,70,7,21.3
7488,75,R1074,3,23-09-2025,Night,Kaloor,20:52,20:53,975,35,25,22.4
7489,75,R1074,3,23-09-2025,Night,Town Hall,20:57,20:59,975,62,59,22.7
7490,75,R1074,3,23-09-2025,Night,M.G Road,21:01,21:02,975,36,41,22.2
7491,75,R1074,3,23-09-2025,Night,Maharaja's College,21:04,21:05,975,58,45,23.5
7492,75,R1074,3,23-09-2025,Night,Emakulam South,21:08,21:10,975,13,66,18.1
7493,75,R1074,3,23-09-2025,Night,Kadavanthra,21:11,21:14,975,79,57,20.3
7494,75,R1074,3,23-09-2025,Night,Elamkulam,21:14,21:15,975,44,11,23.7
7495,75,R1074,3,23-09-2025,Night,Vytila,21:20,21:23,975,34,37,23.4
7496,75,R1074,3,23-09-2025,Night,Thaikoodam,21:24,21:27,975,66,10,29.1
7497,75,R1074,3,23-09-2025,Night,Petta,21:27,21:30,975,36,63,26.4
7498,75,R1074,3,23-09-2025,Night,Vadakkekotta,21:31,21:33,975,61,13,31.3
7499,75,R1074,3,23-09-2025,Night,SN Junction,21:34,21:36,975,62,18,35.8
7500,75,R1074,3,23-09-2025,Night,Tripunithura,21:37,21:40,975,78,33,40.4
7501,76,R1075,4,23-09-2025,Morning Peak,Aluva,07:00,07:02,1300,68,120,0
7502,76,R1075,4,23-09-2025,Morning Peak,Pulinchodu,07:05,07:06,1300,108,94,1.1
7503,76,R1075,4,23-09-2025,Morning Peak,Companypady,07:11,07:13,1300,82,53,3.3
7504,76,R1075,4,23-09-2025,Morning Peak,Ambattukavu,07:16,07:18,1300,46,25,4.9
7505,76,R1075,4,23-09-2025,Morning Peak,Muttom,07:20,07:21,1300,159,87,10.5
7506,76,R1075,4,23-09-2025,Morning Peak,Kalamassery,07:24,07:25,1300,142,146,10.2
7507,76,R1075,4,23-09-2025,Morning Peak,Cochin University,07:27,07:30,1300,146,18,20
7508,76,R1075,4,23-09-2025,Morning Peak,Pathadipalam,07:33,07:35,1300,94,11,26.4
7509,76,R1075,4,23-09-2025,Morning Peak,Edapally,07:36,07:37,1300,112,117,26
7510,76,R1075,4,23-09-2025,Morning Peak,Changampuzha Park,07:42,07:43,1300,40,133,18.8
7511,76,R1075,4,23-09-2025,Morning Peak,Palarivattom,07:48,07:49,1300,93,20,24.5
7512,76,R1075,4,23-09-2025,Morning Peak,JLN Stadium,07:52,07:54,1300,113,143,22.2
7513,76,R1075,4,23-09-2025,Morning Peak,Kaloor,07:56,07:57,1300,38,77,19.2
7514,76,R1075,4,23-09-2025,Morning Peak,Town Hall,08:01,08:03,1300,56,22,21.8
7515,76,R1075,4,23-09-2025,Morning Peak,M.G Road,08:07,08:09,1300,147,140,22.3
7516,76,R1075,4,23-09-2025,Morning Peak,Maharaja's College,08:11,08:13,1300,73,107,19.7
7517,76,R1075,4,23-09-2025,Morning Peak,Emakulam South,08:15,08:18,1300,160,33,29.5
7518,76,R1075,4,23-09-2025,Morning Peak,Kadavanthra,08:19,08:21,1300,61,92,27.1
7519,76,R1075,4,23-09-2025,Morning Peak,Elamkulam,08:25,08:27,1300,36,109,21.5
7520,76,R1075,4,23-09-2025,Morning Peak,Vytila,08:28,08:30,1300,177,23,33.3
7521,76,R1075,4,23-09-2025,Morning Peak,Thaikoodam,08:33,08:35,1300,38,108,27.9
7522,76,R1075,4,23-09-2025,Morning Peak,Petta,08:36,08:37,1300,131,147,26.7
7523,76,R1075,4,23-09-2025,Morning Peak,Vadakkekotta,08:40,08:43,1300,93,135,23.5
7524,76,R1075,4,23-09-2025,Morning Peak,SN Junction,08:45,08:47,1300,104,126,21.8
7525,76,R1075,4,23-09-2025,Morning Peak,Tripunithura,08:51,08:54,1300,63,82,20.3
7526,76,R1075,4,23-09-2025,Midday,Aluva,10:00,10:02,1300,61,15,3.5
7527,76,R1075,4,23-09-2025,Midday,Pulinchodu,10:03,10:06,1300,54,49,3.9
7528,76,R1075,4,23-09-2025,Midday,Companypady,10:09,10:12,1300,71,34,6.8
7529,76,R1075,4,23-09-2025,Midday,Ambattukavu,10:15,10:18,1300,17,62,3.3
7530,76,R1075,4,23-09-2025,Midday,Muttom,10:19,10:21,1300,56,42,4.4
7531,76,R1075,4,23-09-2025,Midday,Kalamassery,10:23,10:24,1300,27,30,4.2
7532,76,R1075,4,23-09-2025,Midday,Cochin University,10:27,10:29,1300,57,50,4.7
7533,76,R1075,4,23-09-2025,Midday,Pathadipalam,10:30,10:31,1300,16,66,0.8
7534,76,R1075,4,23-09-2025,Midday,Edapally,10:35,10:37,1300,33,39,0.4
7535,76,R1075,4,23-09-2025,Midday,Changampuzha Park,10:40,10:41,1300,48,33,1.5
7536,76,R1075,4,23-09-2025,Midday,Palarivattom,10:46,10:49,1300,33,23,2.3
7537,76,R1075,4,23-09-2025,Midday,JLN Stadium,10:50,10:53,1300,53,65,1.4
7538,76,R1075,4,23-09-2025,Midday,Kaloor,10:54,10:56,1300,72,17,5.6
7539,76,R1075,4,23-09-2025,Midday,Town Hall,11:00,11:01,1300,44,40,5.9
7540,76,R1075,4,23-09-2025,Midday,M.G Road,11:04,11:07,1300,71,57,7
7541,76,R1075,4,23-09-2025,Midday,Maharaja's College,11:10,11:13,1300,59,15,10.4
7542,76,R1075,4,23-09-2025,Midday,Emakulam South,11:15,11:17,1300,67,8,14.9
7543,76,R1075,4,23-09-2025,Midday,Kadavanthra,11:20,11:22,1300,13,59,11.4
7544,76,R1075,4,23-09-2025,Midday,Elamkulam,11:23,11:24,1300,47,46,11.5
7545,76,R1075,4,23-09-2025,Midday,Vytila,11:27,11:30,1300,73,17,15.8
7546,76,R1075,4,23-09-2025,Midday,Thaikoodam,11:33,11:34,1300,75,21,19.9
7547,76,R1075,4,23-09-2025,Midday,Petta,11:38,11:40,1300,38,36,20.1
7548,76,R1075,4,23-09-2025,Midday,Vadakkekotta,11:42,11:44,1300,51,23,22.2
7549,76,R1075,4,23-09-2025,Midday,SN Junction,11:48,11:49,1300,18,13,22.6
7550,76,R1075,4,23-09-2025,Midday,Tripunithura,11:51,11:53,1300,60,47,23.6
7551,76,R1075,4,23-09-2025,Evening Peak,Aluva,16:00,16:02,1300,158,40,9.1
7552,76,R1075,4,23-09-2025,Evening Peak,Pulinchodu,16:05,16:06,1300,145,125,10.6
7553,76,R1075,4,23-09-2025,Evening Peak,Companypady,16:08,16:09,1300,184,44,21.4
7554,76,R1075,4,23-09-2025,Evening Peak,Ambattukavu,16:13,16:15,1300,94,87,21.9
7555,76,R1075,4,23-09-2025,Evening Peak,Muttom,16:18,16:21,1300,165,21,33
7556,76,R1075,4,23-09-2025,Evening Peak,Kalamassery,16:24,16:26,1300,190,21,46
7557,76,R1075,4,23-09-2025,Evening Peak,Cochin University,16:28,16:30,1300,52,125,40.4
7558,76,R1075,4,23-09-2025,Evening Peak,Pathadipalam,16:32,16:33,1300,67,14,44.5
7559,76,R1075,4,23-09-2025,Evening Peak,Edapally,16:38,16:39,1300,189,29,56.8
7560,76,R1075,4,23-09-2025,Evening Peak,Changampuzha Park,16:41,16:43,1300,117,26,63.8
7561,76,R1075,4,23-09-2025,Evening Peak,Palarivattom,16:44,16:45,1300,126,144,62.4
7562,76,R1075,4,23-09-2025,Evening Peak,JLN Stadium,16:48,16:50,1300,116,139,60.6
7563,76,R1075,4,23-09-2025,Evening Peak,Kaloor,16:51,16:54,1300,190,28,73.1
7564,76,R1075,4,23-09-2025,Evening Peak,Town Hall,16:54,16:56,1300,78,74,73.4
7565,76,R1075,4,23-09-2025,Evening Peak,M.G Road,16:57,16:58,1300,115,129,72.3
7566,76,R1075,4,23-09-2025,Evening Peak,Maharaja's College,17:03,17:04,1300,149,59,79.2
7567,76,R1075,4,23-09-2025,Evening Peak,Emakulam South,17:06,17:09,1300,81,54,81.3
7568,76,R1075,4,23-09-2025,Evening Peak,Kadavanthra,17:09,17:11,1300,159,113,84.8
7569,76,R1075,4,23-09-2025,Evening Peak,Elamkulam,17:14,17:16,1300,61,73,83.9
7570,76,R1075,4,23-09-2025,Evening Peak,Vytila,17:19,17:20,1300,99,144,80.5
7571,76,R1075,4,23-09-2025,Evening Peak,Thaikoodam,17:23,17:24,1300,183,70,89.2
7572,76,R1075,4,23-09-2025,Evening Peak,Petta,17:29,17:31,1300,166,146,90.7
7573,76,R1075,4,23-09-2025,Evening Peak,Vadakkekotta,17:32,17:33,1300,167,15,100
7574,76,R1075,4,23-09-2025,Evening Peak,SN Junction,17:36,17:37,1300,76,90,98.9
7575,76,R1075,4,23-09-2025,Evening Peak,Tripunithura,17:42,17:44,1300,42,118,93.1
7576,76,R1075,4,23-09-2025,Night,Aluva,20:00,20:02,1300,43,31,0.9
7577,76,R1075,4,23-09-2025,Night,Pulinchodu,20:04,20:05,1300,54,35,2.4
